name,website,description,country,healthcare_type,status,status_code,source,validated_date
Error - Could not access,https://www.healthnavigator.com,Error: HTTP <urlopen error [Errno -3] Temporary failure in name resolution>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -3] Temporary failure in name resolution>,Discovered,2025-07-21 11:24:58
Bid on the domain healthnavigator.eu now | nicsell,https://www.healthnavigator.eu,Bid on the RGP-Domain healthnavigator.eu. Bid now from €10 and secure the domain at an early stage!,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:25:01
Error - Could not access,https://www.healthnavigator.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:25:02
Health_Valley,https://www.healthvalley.ch,A story told with Adobe Express,Switzerland,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:25:04
Unknown Company,https://www.healthvalley.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:25:06
Error - Could not access,https://www.healthvalley.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:25:07
Unknown Company,https://www.help-app.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:25:08
Unknown Company,https://www.heynanny.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:25:10
Error - Could not access,https://www.hikmapharmaceuticals.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:25:11
Error - Could not access,https://www.hikmapharmaceuticals.com,Error: HTTP <urlopen error timed out>,Europe,Biotechnology,Error,HTTP <urlopen error timed out>,Discovered,2025-07-21 11:25:27
Error - Could not access,https://www.hikmapharmaceuticals.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:25:28
Error - Could not access,https://www.hikmapharmaceuticals.uk,Error: HTTP <urlopen error timed out>,United Kingdom,Biotechnology,Error,HTTP <urlopen error timed out>,Discovered,2025-07-21 11:25:59
Unknown Company,https://www.kingsbridgehealthcaregroup.co.uk,No description available,United Kingdom,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:26:00
KHG - KINGS BRIDGE,https://www.kingsbridgehealthcaregroup.com,"A medical company of trusted healthcare professionals, clinics, hospitals and medical facilities providing diagnosis, education and treatment",Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:26:02
Error - Could not access,https://www.kingsbridgehealthcaregroup.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:03
Error - Could not access,https://www.kingsbridgehealthcaregroup.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:04
Unknown Company,https://www.knollpharmaceuticals.com,No description available,Europe,Biotechnology,Active,200,Discovered,2025-07-21 11:26:06
Error - Could not access,https://www.knollpharmaceuticals.de,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Germany,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:07
Error - Could not access,https://www.knollpharmaceuticals.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:08
Unknown Company,https://www.kranushealth.com/de/therapien/haeufiger-harndrang,No description available,Europe,AI/ML Healthcare,Active,200,Manual,2025-07-21 11:26:09
Unknown Company,https://www.kranushealth.com/de/therapien/inkontinenz,No description available,Europe,AI/ML Healthcare,Active,200,Manual,2025-07-21 11:26:10
Error - Could not access,https://www.listofpharmaceuticalmanufacturersintheunitedkingdom.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:11
Error - Could not access,https://www.listofpharmaceuticalmanufacturersintheunitedkingdom.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:12
Error - Could not access,https://www.listofpharmaceuticalmanufacturersintheunitedkingdom.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:13
Error - Could not access,https://www.listofpharmaceuticalmanufacturersintheunitedkingdom.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:14
Error - Could not access,https://www.manteiapredictivemedicine.ch,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Switzerland,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:15
Error - Could not access,https://www.manteiapredictivemedicine.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:16
Error - Could not access,https://www.manteiapredictivemedicine.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:17
Error - Could not access,https://www.medicalandhealthorganisationsbasedingermany.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:18
Error - Could not access,https://www.medicalandhealthorganisationsbasedingermany.de,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Germany,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:19
Error - Could not access,https://www.medicalandhealthorganisationsbasedingermany.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:20
Error - Could not access,https://www.medicalandhealthorganisationsbasedintheunitedkingdom.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:21
Error - Could not access,https://www.medicalandhealthorganisationsbasedintheunitedkingdom.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:22
Error - Could not access,https://www.medicalandhealthorganisationsbasedintheunitedkingdom.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:23
Error - Could not access,https://www.medicalandhealthorganisationsbasedintheunitedkingdom.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:24
Error - Could not access,https://www.medicaltechnologycompaniesbycountry.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:25
Error - Could not access,https://www.medicaltechnologycompaniesbycountry.de,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Germany,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:26
Error - Could not access,https://www.medicaltechnologycompaniesbycountry.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:27
Error - Could not access,https://www.medicaltechnologyintheunitedkingdom.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:28
Error - Could not access,https://www.medicaltechnologyintheunitedkingdom.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:29
Error - Could not access,https://www.medicaltechnologyintheunitedkingdom.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:30
Error - Could not access,https://www.medicaltechnologyintheunitedkingdom.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:31
Error - Could not access,https://www.medicinechestidiom.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:32
Error - Could not access,https://www.medicinechestidiom.de,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Germany,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:33
Error - Could not access,https://www.medicinechestidiom.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:34
Error - Could not access,https://www.mondobiotech.ch,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Switzerland,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:35
Unknown Company,https://www.mondobiotech.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:26:36
Error - Could not access,https://www.mondobiotech.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:37
Error - Could not access,https://www.navilystmedical.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:38
Unknown Company,https://www.navilystmedical.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:26:39
Error - Could not access,https://www.navilystmedical.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:40
Error - Could not access,https://www.navilystmedical.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:41
Error - Could not access,https://www.nemauramedical.co.uk,Error: HTTP <urlopen error [Errno 111] Connection refused>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno 111] Connection refused>,Discovered,2025-07-21 11:26:43
Error - Could not access,https://www.nemauramedical.com,Error: HTTP HTTP Error 500: Internal Server Error,Europe,Healthcare Services,Error,HTTP HTTP Error 500: Internal Server Error,Discovered,2025-07-21 11:26:44
Error - Could not access,https://www.nemauramedical.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:45
Error - Could not access,https://www.nemauramedical.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:46
Error - Could not access,https://www.newcrosshealthcare.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:47
Unknown Company,https://www.newcrosshealthcare.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:26:48
Error - Could not access,https://www.newcrosshealthcare.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:26:49
Unknown Company,https://www.newcrosshealthcare.uk,No description available,United Kingdom,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:26:51
Error - Could not access,https://www.nuffieldhealth.co.uk,Error: HTTP <urlopen error timed out>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error timed out>,Discovered,2025-07-21 11:27:22
Unknown Company,https://www.nuffieldhealth.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:27:24
Error - Could not access,https://www.nuffieldhealth.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:25
Error - Could not access,https://www.nuffieldhealth.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:26
Error - Could not access,https://www.onehealthgroup.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:27
Unknown Company,https://www.onehealthgroup.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:27:28
Error - Could not access,https://www.onehealthgroup.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:29
Error - Could not access,https://www.onehealthgroup.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:30
Error - Could not access,https://www.pharmaceuticalcompaniesbycountry.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:31
Error - Could not access,https://www.pharmaceuticalcompaniesbycountry.de,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Germany,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:32
Error - Could not access,https://www.pharmaceuticalcompaniesbycountry.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:33
Error - Could not access,https://www.pharmaceuticalcompaniesofengland.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:34
Error - Could not access,https://www.pharmaceuticalcompaniesofengland.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:35
Error - Could not access,https://www.pharmaceuticalcompaniesofengland.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:36
Error - Could not access,https://www.pharmaceuticalcompaniesofengland.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:37
Error - Could not access,https://www.pharmaceuticalcompaniesofgermany.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:38
Error - Could not access,https://www.pharmaceuticalcompaniesofgermany.de,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Germany,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:39
Error - Could not access,https://www.pharmaceuticalcompaniesofgermany.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:40
Error - Could not access,https://www.pharmaceuticalcompaniesofscotland.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:41
Error - Could not access,https://www.pharmaceuticalcompaniesofscotland.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:42
Error - Could not access,https://www.pharmaceuticalcompaniesofscotland.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:43
Error - Could not access,https://www.pharmaceuticalcompaniesofscotland.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:44
Error - Could not access,https://www.pharmaceuticalcompaniesoftheunitedkingdom.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:45
Error - Could not access,https://www.pharmaceuticalcompaniesoftheunitedkingdom.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:46
Error - Could not access,https://www.pharmaceuticalcompaniesoftheunitedkingdom.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:47
Error - Could not access,https://www.pharmaceuticalcompaniesoftheunitedkingdom.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:48
Error - Could not access,https://www.pharmaceuticalindustryinsweden.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:49
Error - Could not access,https://www.pharmaceuticalindustryinsweden.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:50
Error - Could not access,https://www.pharmaceuticalindustryinsweden.se,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Sweden,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:51
Error - Could not access,https://www.pharmaceuticalindustryintheunitedkingdom.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:52
Error - Could not access,https://www.pharmaceuticalindustryintheunitedkingdom.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:53
Error - Could not access,https://www.pharmaceuticalindustryintheunitedkingdom.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:54
Error - Could not access,https://www.pharmaceuticalindustryintheunitedkingdom.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:55
Error - Could not access,https://www.premiermedicalgroup.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:27:56
Unknown Company,https://www.premiermedicalgroup.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:28:00
Error - Could not access,https://www.premiermedicalgroup.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:01
Error - Could not access,https://www.premiermedicalgroup.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:02
Error - Could not access,https://www.privatemedicineintheunitedkingdom.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:03
Error - Could not access,https://www.privatemedicineintheunitedkingdom.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:04
Error - Could not access,https://www.privatemedicineintheunitedkingdom.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:05
Error - Could not access,https://www.privatemedicineintheunitedkingdom.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:06
Error - Could not access,https://www.puretechhealth.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:07
Unknown Company,https://www.puretechhealth.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:28:10
Error - Could not access,https://www.puretechhealth.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:11
Error - Could not access,https://www.puretechhealth.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:12
Unknown Company,https://www.quantumpharmaceutical.co.uk,No description available,United Kingdom,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:28:14
Unknown Company,https://www.quantumpharmaceutical.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:28:15
Error - Could not access,https://www.quantumpharmaceutical.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:16
Error - Could not access,https://www.quantumpharmaceutical.uk,Error: HTTP <urlopen error timed out>,United Kingdom,Biotechnology,Error,HTTP <urlopen error timed out>,Discovered,2025-07-21 11:28:32
Error - Could not access,https://www.ramsayhealthcareuk.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:33
Error - Could not access,https://www.ramsayhealthcareuk.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:35
Error - Could not access,https://www.ramsayhealthcareuk.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:36
Error - Could not access,https://www.ramsayhealthcareuk.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:37
Error - Could not access,https://www.reliantpharmaceuticals.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:38
Unknown Company,https://www.reliantpharmaceuticals.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:28:39
Error - Could not access,https://www.reliantpharmaceuticals.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:40
Error - Could not access,https://www.reliantpharmaceuticals.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Biotechnology,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:41
Error - Could not access,https://www.roesermedical.com,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:42
Unknown Company,https://www.roesermedical.de,No description available,Germany,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:28:44
Error - Could not access,https://www.roesermedical.eu,Error: HTTP <urlopen error [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1029)>,Europe,Healthcare Services,Error,HTTP <urlopen error [SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1029)>,Discovered,2025-07-21 11:28:46
Error - Could not access,https://www.rothmanhealthcare.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:47
Unknown Company,https://www.rothmanhealthcare.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:28:48
Error - Could not access,https://www.rothmanhealthcare.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:49
Error - Could not access,https://www.rothmanhealthcare.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:50
Error - Could not access,https://www.rutherfordhealth.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:51
Unknown Company,https://www.rutherfordhealth.com,No description available,Europe,AI/ML Healthcare,Active,200,Discovered,2025-07-21 11:28:52
Error - Could not access,https://www.rutherfordhealth.eu,Error: HTTP <urlopen error [Errno -2] Name or service not known>,Europe,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:53
Error - Could not access,https://www.rutherfordhealth.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:54
Error - Could not access,https://www.salutemhealthcare.co.uk,Error: HTTP <urlopen error [Errno -2] Name or service not known>,United Kingdom,Healthcare Services,Error,HTTP <urlopen error [Errno -2] Name or service not known>,Discovered,2025-07-21 11:28:55
